 "g" , "hw" , "pos" , "sub" , "f" ,
 "http://faclair.ac.uk/sources/Seotal" , "Coitheanalach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Religious and Moral Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Coitheanalan agus òrdughan cràbhach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Religious and Moral Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Comhairle na Slàinte" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Personal and Social Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Conaigean" , "http://faclair.ac.uk/meta/" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Crios Kuiper" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Crois Bhictoria" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Crois Dheòrsa" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Crois Iarainn na Gearmailt" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Crois Iarainn na Gearmailt" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Crìosd" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Religious and Moral Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Crìosdaidh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Religious and Moral Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Crìosdaidheachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Religious and Moral Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Crìosdaidheachd agus eòlas-diadhachd Crìosdail" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Religious and Moral Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Crìosdaidheachd: gnàthas agus cleachdadh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Crìosdaidheachd: gnàthas agus cleachdadh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Religious and Moral Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Crìosdail" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Religious and Moral Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Cultar, Eachdraidh agus Dualchas na h-Alba" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Curraicealam airson Sàr-mhathais" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Cuspairean àraid ann an eachdraidh nàdarra" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Cànan Mharcaidh Haidhpirteacsa (HTML)" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Cèit" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Cèitean" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Còd Crois Uaine" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Cùirt an t-Siorraidh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Cùmhnantan UN air Còraichean Chloinne" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Cùmhnantan UN air Còraichean Chloinne" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Modern Studies]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Daibhidh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "De na h-ochd planaidean sa Chrios-grèine, 's e Mearcair a' phlanaid as lugha agus as fhaisge air a' Ghrèin" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Deadhan Gnothachais agus Chur-seachadan" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Deamocratach Sòisealta" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Deasbad Nàiseanta BT Alba airson Sgoiltean" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Deòrsa" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Deòrsa mac Iain Dheòrsa" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dhòmhnallach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dia" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Religious and Moral Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Diar" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Diardaoin" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Diardaoin na Traisg" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dic" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Diciadain" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Diciadain na Luaithre" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Did" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Didòmhnaich" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Didòmhnaich a' Chuimhneachaidh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Didòmhnaich na Càisge" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dih" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dihaoine" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dihaoine a' Cheusaidh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dihaoine na Ceusta" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dihaoine na Càisge" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dil" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Diluain" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Diluain na Caingis" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Diluain na Càisge" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dim" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dimàirt (na h-) Inide" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dis" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Disathairne" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Diùc Dhùn Èideann" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Drabhaidianach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Language]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Drabhaidianach" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Language]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Draoidh Cur-an-sàs Clò-bhualadair Lìonra" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Draoidh Ruigsinneachd" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Drochaid Bhictoria" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dràibh Lìonra" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dràma - Teisteanais Nàiseanta" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Duais Diùc Dhùn Èideann" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Duaisean Foghlaim na h-Alba" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dàmh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dàmhair" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dìmàirt" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dìon Chloinne" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dòmhnall Dòmhnallach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dòmhnall MacDhòmhnaill" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dòmhnallach" , "http://faclair.ac.uk/meta/" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dùbh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Dùbhlachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachann" , "http://faclair.ac.uk/meta/" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh Afraga" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh Ameireaga a Deas" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh Ameireaga a Tuath" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh Crìosdaidheachd" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh Crìosdaidheachd" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Religious and Moral Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh Crìosdaidheachd agus na h-eaglais Chrìosdail" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh Crìosdaidheachd ann an Afraga" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh Crìosdaidheachd ann an Ameireaga a Deas" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh Crìosdaidheachd ann an Ameireaga a Tuath" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh Crìosdaidheachd ann an ceàrnaidhen eile" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh Crìosdaidheachd ann an Àisia" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh Crìosdaidheachd san Roinn Eòrpa" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh agus Cruinn-eòlas" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh an t-saoghail" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh an t-saoghail àrsaidh gu ca. 499" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh cheàrnaidhean eile" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh na Roinn Eòrpa" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh na h-Alba" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh nàdarra" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh nàdarra fhàs-bheairtean" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eachdraidh Àisia" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eaconamas Dachaigh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eaconamas Dachaigh" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Home Economics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eadailig" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Language]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eadailtis" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Language]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eadailtis, Romàinis agus litreachasan co-cheangailte" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Language]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eadar-lìon" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eag-sgoil" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eaglais Chaitligeach na Ròimhe" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Religious and Moral Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eaglais Shasainn" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Religious and Moral Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eaglais na h-Alba" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Religious and Moral Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Ealasaid" , "http://faclair.ac.uk/meta/" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Ealasaid a h-aon" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eideard" , "http://faclair.ac.uk/meta/" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Encore!" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Epicùrach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Etruscanach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Explorer" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eòin Baistidh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Religious and Moral Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eòlaiche Siostaman Oileanach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Personal and Social Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eòlas Corporra" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eòlas Creideimh agus Moraltachd" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eòlas Gnothachais" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Business Studies]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eòlas Pearsanta agus Sòisealta" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eòlas Pearsanta agus Sòisealta" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Personal and Social Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eòlas Slàinte" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Personal and Social Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eòlas-fuadain air Obair" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Eòrpach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Modern Studies]" ,
 "http://faclair.ac.uk/sources/Seotal" , "F biorach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Facaltaidh na Slàinte" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Personal and Social Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Fairtrade" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Faoi" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Faoilleach" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Faoilteach" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Fasgadh Anderson" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Feachd an Adhair" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Feallsanachdan Socratach agus feallsanachdan co-cheangailte" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Feartan Sgrion no Feartan Taisbeanaidh (a rèir suidheachadh)" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Fiosaigs" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Fir-tàileisg Leòdhais" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Foghlam Alba" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Foghlam Dhreuchdan" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Foghlam tro Mheadhan na Gàidhlig" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Foghlam tro Mheadhan na Gàidhlig" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Language]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Foillseachadh UN air Còraichean a' Chinne-daonna" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Foillseachadh UN air Còraichean a' Chinne-daonna" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Modern Studies]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Fraingis" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Language]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Frèam Creideis agus Teisteanais na h-Alba" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Fèill Ionnsachaidh na h-Alba" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Fèis Leabhraichean Wigtown" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Fèisean nan Gàidheal" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Gambit na Banrigh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "Gear" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
